13098		5907		6066		9704		1958		1877		9565		9419		11093		17903		2033		14396		4957		11564		1993		11756		9040		13066		1252		10994		7082		4205		4861		13816		12502		15648		10232		9797		19503		19401		4920		3272		7844		3912		2350		8414		2325		12940		5901		1408		19418		6354		6872		2444		10211		7162		3868		9293		5850		10248		3738		138		11973		10420		2236		7529		16231		5711		8041		2846		5542		19987		7092		13844		4263		11237		2447		15158		4597		19497		3997		15354		8609		5218		4164		15946		14531		3653		18945		11825		19103		6648		8278		8639		11843		17837		10047		14553		1869		12021		6402		5184		5417		18883		12100		4668		8983		18718		9016		932		
5163		7297		17586		2445		13422		10739		14618		6253		12834		14015		11324		14282		3		1583		3228		2852		7337		2346		14727		476		8650		19751		2405		4800		3868		13388		9195		8820		1624		11720		2669		9310		10426		12393		13520		4109		12901		5594		18141		12135		3012		1021		12337		17742		7339		3937		5873		18319		4347		11136		5019		13735		1988		4248		4792		9489		15557		13348		13230		2608		17583		13462		4914		1430		9671		18547		6522		10159		9226		5707		17649		9677		236		7827		18819		19120		4185		16033		8728		529		15004		19587		8030		14796		18494		16093		606		10152		12581		8669		12785		11365		12094		6588		14092		4416		18006		10772		4598		11013		
14370		11768		16730		2738		15038		12533		4664		3044		3026		6531		4085		12865		10609		9543		1331		10337		18651		14473		10140		15833		6563		2924		2488		13733		11178		18447		6814		14226		7306		4800		5158		37		9775		3512		16509		17963		12959		14326		2194		14078		6907		12668		17933		4337		4413		10912		10207		15737		1793		10576		17653		13144		1568		3782		19718		9926		14680		17443		17932		14622		18183		16202		14383		4546		13846		444		19196		9548		19859		14668		6005		51		10070		2463		9539		18966		17157		15586		1190		808		3315		13895		1325		19192		3363		1277		5632		17531		11722		16618		6138		18008		18194		10984		13781		12464		699		1818		16254		19369		
8797		18986		2855		1269		1672		2496		283		14275		16236		11040		11436		14786		17716		10305		9672		15245		5037		15750		6666		18584		19205		6555		6893		2262		4591		6637		6331		18468		17539		7525		3236		10645		14337		13539		5898		5434		1814		4020		857		3054		10199		8016		10868		14427		16714		14002		4746		4845		1669		4437		18728		14193		12590		19143		296		4010		13441		204		18887		368		9776		19986		10196		2244		13956		17261		5924		2901		6178		19918		546		4232		13353		6116		163		7848		11288		14863		4376		19946		10413		14077		2814		19483		17959		15140		879		7912		11405		19515		507		4042		11943		10741		4177		9356		18634		1466		12342		11290		
13810		16483		16633		15400		11111		4434		8669		3228		12450		1420		14837		15033		3273		12308		4943		681		14614		2726		2087		8741		6582		17772		4348		16836		8237		2496		10911		15743		12438		19263		11175		2333		16200		1446		13186		8768		11797		17260		19238		4202		14188		4796		17158		9389		7198		12237		7648		17934		11645		14303		8339		405		16609		11316		77		7636		4260		8585		6851		4946		6573		13520		9146		16178		4106		3180		1730		10661		10134		4007		5570		19176		13242		19		11022		13691		11312		1211		4021		15808		5858		19718		5431		12236		19473		17096		4308		17293		15698		9764		12159		14136		2674		16417		16658		6990		19322		8040		13179		6346		
2606		9623		12948		17322		18352		4646		10673		983		10530		6548		15890		6674		15560		5132		7447		5053		10635		18842		16147		13828		15481		10179		12154		15974		12202		7686		4052		3428		4190		12398		15315		19204		34		6513		15009		7682		19986		3944		51		7636		88		19914		16442		16376		17586		903		5784		1661		2866		9183		19823		16235		19647		10685		5365		10288		8728		13363		9572		2055		5113		9299		14094		9831		19190		3302		14029		13893		9540		16909		1816		3975		17271		11379		18866		6439		14662		9707		93		896		12395		13290		10668		19416		9926		14147		7094		9289		16449		1468		2374		6701		13806		618		17102		14886		2573		4173		15356		1192		
4426		16138		7493		7716		3107		13057		2014		2193		4103		12842		4042		11385		11417		15761		9934		18525		5844		17035		3360		7206		4168		1844		6301		15209		13507		16679		15193		2358		6412		13273		10769		4574		4520		8658		1373		12478		447		7017		13154		13804		632		18427		2180		1693		1505		8903		1208		16464		11915		2185		343		17915		11986		6577		11534		19312		15611		8543		11794		19147		13046		9694		5170		10875		14498		12250		7429		8170		10128		9951		3970		1323		9599		9775		14190		1119		7846		6144		10127		16068		12337		8784		11391		16987		19683		3621		17821		15796		8570		7749		4990		16952		9775		239		17601		13075		1052		1909		13631		16572		
1753		343		12833		1826		19711		19196		14028		7700		3437		2383		3927		19085		8073		7060		3293		9979		9822		7366		16526		8779		2627		15214		13504		19666		10333		11810		16547		18394		3419		10039		19281		18663		17022		4293		16676		16933		2524		3734		7266		5104		19770		2985		1588		928		3446		6666		16340		17839		17831		4294		4260		12327		17756		12045		17468		16109		13633		5225		7675		1444		9601		5717		8799		4448		9573		12764		19951		18760		16986		19280		17909		12135		10864		7011		5577		15599		5822		15173		137		13962		18691		13690		2629		11614		14728		15863		1078		7228		12450		5145		3151		18470		16851		6051		13931		5467		1008		17618		4262		10720		
18844		16382		11656		12076		16627		975		7836		2064		2084		19321		8606		257		15190		14390		371		18883		18443		15391		10163		13108		1249		358		5281		17331		17845		2835		795		747		4259		4473		7660		6879		9704		10901		10271		16532		17800		6722		1007		11605		15628		10971		3449		7559		11715		2926		1747		4299		9801		8793		694		8905		1125		5701		790		19775		9228		19547		3314		12613		15971		15303		13799		11579		16353		7304		17119		1682		1043		16304		5798		5684		16378		6750		446		4114		6223		5014		2728		16200		19014		3930		18563		718		18480		14344		12945		1086		570		10927		8788		10524		14323		558		19801		3015		13387		7627		13802		13627		
19255		4621		8871		7617		13201		8631		15151		15700		5725		7490		4248		17999		3814		13173		17598		12152		6342		771		6328		12964		36		7362		8230		6662		16824		15491		3046		2615		14346		2259		551		9923		16633		8941		4276		2862		13815		12921		18738		1121		10897		8997		4325		9077		16269		8383		19660		3515		8364		19660		12973		9317		16943		1992		9515		14004		16245		731		15860		19200		13314		851		11479		11837		5308		4420		5427		2192		12623		57		2154		2990		9745		5845		7124		5965		5567		5035		2288		1706		1926		15318		16565		18806		1021		4246		13543		1565		7471		6920		13573		17172		15159		19648		6304		11039		8485		19333		486		2652		
13341		14698		12443		4687		2142		9189		18185		18347		1984		2733		4526		11930		279		19861		18132		11241		14932		14463		2399		19539		8842		7263		1439		17736		8814		5293		15044		16186		15287		9830		2065		13156		6725		15680		11850		4504		17087		2792		9415		1827		11412		16890		4075		7262		11907		11004		5198		5332		5238		3064		8629		16075		12521		8723		7620		13073		12969		2351		8362		17477		16439		10745		18458		17886		17675		8976		10842		14204		6229		17779		15540		1865		11199		4773		1802		3692		15407		7649		16902		13930		19465		3507		9231		9369		5841		12890		2328		17314		10221		10009		15347		18386		968		7828		19171		18909		18387		6989		4047		10992		
8359		13243		16786		7058		7238		11907		975		14901		2399		5206		1761		14143		12431		9799		4401		18672		16133		4679		3041		3183		798		4255		12485		3605		15503		15081		9297		118		10881		19788		10925		19431		8407		6546		3974		15600		5195		5671		8574		6992		12310		10352		7747		487		9614		16838		19229		16165		13833		10574		2209		13548		10400		5718		7235		8644		13520		13517		7240		5115		6393		9151		8409		5014		5385		4205		6067		9209		19475		12645		18620		14831		4377		4707		10416		8439		1673		7332		2873		3147		17314		10242		8349		11470		19256		5681		5617		11153		5549		13268		13164		12641		17920		3613		8406		13905		16866		13280		5663		11040		
14306		17874		17452		16455		15979		9827		18892		2657		1283		1301		1480		14263		1268		12280		441		12327		14472		17636		7124		2032		15693		626		15264		4189		2200		12664		5384		13516		1445		511		2476		18489		8093		11522		12914		3692		16432		11940		3418		12091		13154		4974		5071		17117		12482		15909		6777		12685		19957		1732		14447		12855		13554		3035		1353		1858		18630		9252		6932		19258		6679		19389		10047		19864		4486		15559		83		10833		8878		17050		2655		4344		6217		4163		881		18032		19985		4219		13344		8531		452		18277		7014		3064		8832		15491		4619		11108		15726		16853		1821		18480		4316		10384		13276		11474		8482		19607		18065		19531		
7622		2265		14431		19500		2651		13254		9714		4966		5284		1487		7603		15661		8791		5081		2045		5255		14172		10174		14698		17527		7221		10368		7271		2337		18167		1803		4711		2233		182		18822		12531		7149		9119		10197		2462		10635		1918		8814		12406		9392		6976		14741		8278		15791		1619		7511		17529		8474		17834		9375		2922		10127		4893		19705		15607		4034		11981		18401		5059		18563		18980		2567		3770		16876		16507		4865		1119		14602		10549		556		12001		1701		41		8577		1229		19405		3869		8720		4605		15939		13805		12604		9230		13249		13611		7187		3759		10407		8193		14151		2709		7875		9074		12430		9676		5756		1438		5523		1703		443		
7076		6934		2520		1783		4097		455		1468		3387		16279		3546		1870		8086		19850		6983		14203		8767		10532		9538		11221		8931		1143		7474		13697		13165		4578		18448		8716		14480		19469		5373		3930		788		1775		17152		15070		6907		687		16667		3142		19982		2503		3401		4494		14505		9348		2646		5461		8543		15562		858		17197		8203		10357		7796		11627		6197		12186		6304		17822		6173		19083		6452		3516		19112		16954		3325		14328		9380		3413		15952		10128		2297		13839		3055		18915		16717		256		13307		9184		13652		13154		3952		13497		19123		11932		13634		10742		10031		18972		8274		10406		6679		2525		12237		4977		18091		297		11777		8713		13127		
2391		13788		1758		8432		4501		7619		10576		12569		5025		7371		5055		9266		5489		4280		14879		18734		9875		7536		13544		18256		17742		12443		14569		4914		14727		8986		10524		3825		18752		2592		1749		184		1562		7153		4820		9447		13564		3030		11706		4159		19532		9498		4568		9965		6041		19685		4994		18417		3771		15250		11555		10859		15634		1070		16970		9313		9580		10352		14178		334		7235		10191		17248		16106		14082		3493		11509		17714		2855		19582		16739		1972		18372		10940		16397		17050		6304		43		5318		18384		12891		1756		14156		5043		13102		14528		6893		2328		18768		14371		17383		7095		12470		8514		1902		18002		10450		1098		7174		997		
3420		847		17777		10668		110		17765		9602		17227		4776		13375		6992		4638		5556		16930		16230		13502		7909		11684		567		18445		1593		16422		15375		17790		18941		17228		12772		10532		1071		8277		13323		9621		1566		7259		4040		250		15245		5833		5789		13302		14519		9428		3747		3184		3181		9015		11863		8575		5851		6671		9195		7538		13832		3631		17757		16697		11740		12545		18405		2771		4380		4762		13000		18421		4304		3481		1354		13363		7782		4604		1792		12462		3920		2302		5987		7642		4168		9617		5089		8459		3795		2228		12781		12571		13827		10769		10647		7099		12471		4470		8502		14804		7517		14733		15073		5432		17208		282		1053		14314		
4924		15121		10385		6823		6966		5010		17717		18575		16937		13666		15881		11060		19443		17543		12258		19934		2190		12063		4095		19224		13810		13246		17337		14363		16216		7490		6425		19956		3417		2100		16324		18005		14964		14814		7985		13205		19311		19683		16508		9060		14709		7264		17651		17200		2462		1725		12684		461		15084		12751		4601		17508		7249		19533		2900		14011		13582		7853		6581		3709		471		9115		547		13157		13298		2005		5671		14220		14910		1350		5372		3725		12112		6973		19042		17809		14232		7305		10418		12285		9378		9235		12907		10900		312		10136		1547		14729		19046		5282		3065		12165		9366		15810		2143		9105		9337		75		18262		609		
6566		2766		9433		5789		19901		1454		11835		17773		10725		11135		14869		5185		3123		10752		17815		2618		8716		15570		14848		10168		1601		1652		10953		5473		6713		7837		14363		17003		8845		15669		11169		11110		14349		5776		4632		14057		14208		8199		1378		16471		17640		13556		19642		19470		7908		17067		13539		8364		9071		10480		19257		17182		518		6937		13160		15910		18310		13473		4987		3528		2580		3973		7085		11697		10614		8062		5692		613		13086		8956		19355		14020		15975		12124		15686		19191		11128		13894		9297		3037		2758		6021		537		14317		5879		18947		10460		15719		17568		6081		6500		19131		8591		8048		1502		7061		14661		7375		11529		1988		
7451		7553		15562		1638		12549		10090		988		14354		8244		18950		15269		15905		11286		17670		196		12121		13624		1928		4807		19736		14539		1169		2649		16889		17188		5098		8887		518		6014		13972		6404		14811		4858		6410		19314		12050		6374		1202		8641		4753		3196		5727		805		10764		15649		8646		4927		14935		11630		12858		8878		13933		16971		6342		6174		2262		18615		5159		12158		11448		1669		16772		16623		3037		2272		1802		5145		17789		3758		1960		15096		16456		18803		14244		19795		10770		1517		1593		7917		12731		5564		1070		5268		11322		16548		18547		3991		9926		683		2010		6581		19520		2909		5136		19344		608		11536		14167		15553		2234		
12769		2081		3269		19916		733		10475		12084		15560		19484		13044		18706		13625		1191		8408		17311		19315		5402		17741		17193		9500		1829		12985		5089		6448		9868		16942		17867		14742		4783		8100		18990		13021		15492		529		7468		18833		6047		12743		4620		4928		18451		14378		4915		6180		8467		812		7793		18093		14034		6215		4727		364		19656		55		8966		766		18229		4177		9026		1011		12672		3748		17478		10202		10713		5291		9650		779		14365		1259		12415		208		19351		975		7922		6289		18307		16798		7407		19483		3278		7862		14725		15244		5721		17927		1703		12957		18268		15758		9787		11884		15144		3308		18635		5573		19685		18595		10201		9389		
7258		16525		10064		3147		13066		13400		5013		11955		6555		16546		12988		7793		4851		13101		10455		7470		19451		7198		19178		9953		17925		3288		15929		5973		12298		10801		994		17011		15148		5997		2760		5612		1210		11807		1316		8709		15058		17593		14528		15232		14400		9643		894		2915		12421		18336		16498		14311		6547		1681		1233		9054		8085		7684		10881		7234		16971		8709		12783		15734		17074		19967		12736		10524		14210		8950		13663		8339		4050		17092		9365		9481		10454		17903		13815		7269		17480		3780		17913		14794		18277		15378		19457		13097		10126		14149		8406		4870		18254		6141		16694		13860		7900		5450		1511		9904		18614		15558		9221		16071		
10253		11696		9722		12037		1984		608		6380		4075		1281		2156		19505		14668		2547		5398		15549		19508		18517		4495		10972		17654		10360		9261		13659		17840		9196		12772		12704		2269		16825		99		9818		12407		11305		2478		4306		12870		4291		16596		545		12170		2514		364		1724		7489		12228		12753		12235		14261		7310		8631		12791		11781		7021		6888		10721		16654		15943		19680		18575		6774		15952		17441		9057		18325		6793		3380		14434		13377		4514		17821		10714		3092		11872		13785		7616		12028		7130		2743		14765		17951		861		9744		428		6664		13936		5668		11565		1298		14001		17203		1208		5520		1502		6772		9663		3415		13200		11861		2829		7529		
7362		14352		5818		5663		4239		9895		992		14994		13113		4988		17672		2182		6694		19599		14429		7091		15813		14868		2083		15377		719		19120		19360		18431		1128		5616		4152		18736		8388		2470		1783		16659		7974		14497		1255		19998		19524		4648		2817		8055		13095		3988		14816		5374		16110		13063		10289		16025		19697		876		9414		6173		1443		7947		906		8887		3761		14217		13488		7317		136		6778		6020		17683		12115		1765		13186		901		3009		17107		2469		15710		8005		16626		216		11579		12471		18028		2313		4591		1944		9439		14396		6828		9171		10073		19195		11115		6910		3314		10826		3160		9632		7046		19384		4829		7148		19661		11762		1640		
10700		2361		7346		1244		3993		7372		1238		8722		8998		10099		10475		2825		11485		6658		11815		4273		5505		12813		11349		15504		12051		7009		17835		5998		2672		14621		6360		15748		3990		9808		7642		5212		8647		2704		19916		10564		4295		14196		17020		8085		3424		6447		8282		13019		4037		9610		5964		3936		10291		1564		13182		12025		4658		6056		18935		908		17691		3699		6343		2076		8085		12353		10141		15987		19160		17100		14997		17900		3698		4895		335		3098		5671		16885		13626		12888		14355		13833		14126		11021		17963		13337		14298		11707		450		5436		13394		6373		15975		15357		12874		17083		1228		1460		13280		13443		11937		5247		13555		16678		
16607		13058		9970		5844		4289		3416		9840		15924		4972		12340		3347		8556		15279		15929		4267		6090		14373		2482		19936		3693		8695		4239		4676		16819		5247		19580		2503		18975		5608		2656		5897		15782		6065		6447		6667		1111		2256		15116		15134		3333		12979		7839		4317		15666		7649		19823		4535		2969		17823		16316		19332		5656		719		17275		10713		249		9235		6799		11062		3035		17967		4896		18556		6529		11789		4091		8636		17911		11546		4198		9419		18685		9517		14590		4081		11666		1319		17487		2209		16477		2005		18927		11139		8314		7603		6007		16237		8288		4044		1535		8144		17931		13788		15573		14223		18667		6326		5658		5098		2440		
17057		19289		568		6864		8381		15365		13843		9567		6980		4590		9709		13450		11531		16607		1249		392		2055		7287		11780		1821		5869		3745		5595		11076		4978		16179		9958		5208		14001		9664		473		12031		15659		19770		17131		2900		1800		4391		17607		15279		11803		3071		9824		17779		11332		18432		18178		17428		879		4877		14211		2276		1562		2186		7321		3896		6548		8844		4805		5467		19745		13025		12812		19599		8250		18396		9415		16155		3569		1754		3088		9045		13042		726		10269		7405		3813		4293		41		19092		17743		4848		16141		7528		13977		2284		10126		16605		13992		13559		5680		457		2475		15792		10185		15564		3284		17555		17264		7929		
10173		17425		6163		5286		44		1704		12840		14700		15793		16196		4859		9467		3724		17393		1863		8606		10923		19964		7104		18630		12817		11109		8076		2965		2131		10883		3186		16490		603		10292		11498		9956		14799		12159		1364		84		8653		809		10181		19619		17325		12880		733		13085		8136		8678		17171		5241		15798		1486		13393		8551		13139		18732		13276		5397		3835		15340		13516		7677		19445		13075		9338		10766		12044		13561		247		11669		18616		5067		6201		6119		10428		16764		19216		6766		7272		2883		3959		18703		7486		7477		9094		10644		16434		5824		13093		16762		8554		6593		9627		6937		14053		14274		14435		6603		17272		14420		14176		10299		
14323		17348		18695		2284		9699		15037		3163		1795		4240		14267		6679		17938		12742		17447		4547		11745		49		15316		14761		3099		2626		244		18434		4211		6159		10743		7242		13041		7734		11618		6738		1276		8545		18056		3860		9253		14597		18600		16000		5422		13060		14722		18293		4886		2323		16727		6284		14851		3062		17692		6062		9482		17448		7450		18566		11421		17782		5510		14577		17361		12683		3800		5042		9931		13030		16170		6530		11847		17255		13391		19940		3653		1289		9709		1751		14865		14312		7544		9125		3852		13412		5261		4248		2076		863		4647		747		9933		19136		13698		5758		4482		9018		4074		772		5277		15878		16606		14199		5542		
204		13095		11979		1595		16641		18735		16224		12468		4714		4288		18001		8658		12735		6362		12489		18948		18443		8400		16885		1078		4144		14847		18997		14454		7687		13228		17292		9284		18469		18681		5814		8533		11385		4228		18009		6852		1457		2332		13588		2678		1597		3841		6741		8744		13547		16183		9191		2679		14033		15302		14408		6988		938		8178		5176		6338		3863		6354		15693		2933		9991		18190		2596		2985		9073		9082		17426		10484		12926		17225		14136		15465		8388		112		14005		13442		13996		9273		1173		1865		53		3360		6727		16259		6450		17774		5549		8122		19630		1615		17708		19781		1648		4242		4451		12310		11385		19165		5721		9248		
14666		3530		19823		13026		19779		8225		19700		4308		10374		14195		11607		8878		19770		14769		14359		16272		14092		17063		5047		9361		19503		4313		2157		5351		18340		8760		4889		7503		12053		19200		9587		10810		3387		9201		3101		8629		19487		12776		5848		6931		3677		9882		17234		17465		10277		11117		16636		17765		11068		3346		15738		7292		9535		14978		16500		14991		2855		7092		13290		7881		8072		14329		5284		14712		4883		10037		16935		9973		16156		18585		3459		3057		277		4001		18441		18366		17433		6343		8666		7704		10534		11491		17915		2702		7233		1696		10853		8369		6589		7771		2840		12504		6326		4346		16944		18316		19704		5287		9455		4983		
17341		5512		12794		15684		8403		11389		13344		9363		9755		4821		1717		10876		18798		12268		253		16701		4250		11173		12771		6209		14538		2304		4201		2479		18436		6553		1658		18380		7340		15997		18043		6702		9062		18473		4353		3647		14137		18017		956		5226		13198		841		17776		5189		17496		6212		12196		11834		14477		14854		2483		10836		594		9656		10240		3011		18230		9160		10855		19372		10901		8010		8047		4271		4252		3280		411		118		652		17729		17407		7384		12311		17816		18480		2055		680		9404		10004		19388		9375		2840		16313		16252		2394		6294		15426		5383		18383		17084		13179		1182		16661		17827		10797		5710		16771		14160		4589		11421		
8720		14642		15983		912		19578		10647		15641		13302		12418		2090		9490		7509		6004		2029		8665		12975		10244		12558		11953		8816		11444		8298		11642		18999		6930		3003		8283		17727		13502		1567		11963		19753		3977		18183		80		3943		9114		4152		3183		4807		19306		33		16193		10106		13231		2074		11254		16864		6421		17429		2291		3890		968		18788		13223		13388		14959		13639		13340		19093		4594		4367		10857		19052		1948		14740		9028		4273		13275		9264		9045		4077		7012		14230		16581		5502		16052		1778		7381		12835		7730		8799		11980		12321		4336		5503		16520		12656		16815		12058		3797		18341		15554		9750		8827		14652		1707		13838		16977		17697		
10914		11635		6608		3611		13748		6076		14115		14230		10792		3435		19674		2444		189		3774		6270		8304		12847		14254		11711		10838		18136		15336		3081		6914		15603		4550		12084		5260		11643		10793		15451		15180		7475		8948		11492		10919		13055		19944		17278		19158		14895		18552		9353		19184		11451		13672		1487		8916		10922		7239		3985		19733		6765		15206		14780		7457		4232		16308		58		12368		14929		375		16260		2694		3217		16873		19765		1604		19047		11341		1402		6642		18412		6796		19782		11169		10065		3633		7522		2432		16100		6717		4001		16670		402		15271		9074		10262		19558		7508		15279		924		19791		16015		1746		6370		5984		2085		15175		4519		
4625		6815		2588		4605		10083		11997		4372		725		4225		17740		8699		5705		5442		1699		1685		6214		5546		12896		3120		15924		4752		17658		8279		16740		7611		9058		4424		6549		15749		7451		15901		8226		16610		14163		5414		5164		8761		285		18648		5951		10897		13357		4831		14051		11911		7279		19759		8546		4155		5700		17080		15088		5451		442		12408		18684		7703		870		15850		786		17348		7937		17628		8587		16668		13436		2622		6066		16722		17186		9494		17171		13603		11913		3345		18306		16088		10611		10740		7300		776		839		11153		14398		19835		3303		6484		16665		9929		2287		19357		15887		15808		4201		10728		12245		932		5423		10600		324		
14673		6846		17618		13733		5181		13363		19029		16281		13400		13061		8136		7618		9973		5374		9308		10610		8610		14679		5360		13582		5747		7663		10244		19710		9054		12200		15525		19348		5407		15647		9414		4662		7707		10214		17200		8393		4609		10751		13776		16796		13164		1015		15566		8239		710		13884		16735		10783		14151		1085		9392		2127		14395		5469		1603		12819		6849		16147		9910		5820		6415		17472		18654		17915		5779		18062		17811		19220		4213		12226		16645		18113		184		16254		12108		5695		8319		17174		13053		18745		14124		6316		1816		16		19395		6986		6782		18276		8878		988		9504		17697		1434		1799		1587		12840		4062		6602		18112		1913		
10939		4783		5944		18938		11935		7950		8132		5127		12356		11871		13818		2358		13206		16857		10315		11141		10065		17100		1946		13026		9064		952		18407		13943		17666		3976		6761		17873		10655		15246		59		11403		9081		16411		16909		2076		3846		443		13723		14265		409		14763		2266		1512		16712		16825		11215		1378		9832		10487		5274		4612		9972		9498		19791		14163		4653		11765		5349		5001		12411		16013		5575		7520		15058		3737		13289		12410		848		19001		1365		11211		12258		5327		11234		5987		422		1566		17862		18556		18603		17054		7202		15004		10741		14392		15196		7495		9085		5252		11338		9477		17045		16029		1290		15467		17289		1598		13583		3881		
17153		7836		1077		783		6339		3807		11669		12285		2325		1053		15156		3429		3712		11029		11895		703		12272		5125		14609		1001		10136		10377		8284		19161		17138		6129		18310		15649		13796		7165		1187		4445		18782		16919		17120		17627		19264		13965		2264		8424		8793		12746		12863		1171		19498		240		16923		12673		19721		19925		13491		9100		9697		2647		9984		13944		12182		2684		1824		15732		1926		4234		14729		15561		14059		8352		15386		13986		13181		6799		9197		3256		6197		2361		3305		5753		13709		19044		11477		10645		18467		3355		16806		18980		13947		19074		11225		343		17924		13651		6812		13818		7699		3962		16774		9538		14283		585		14119		7065		
12543		3385		16186		3747		3438		1534		6904		17419		13357		17669		11014		19152		226		1740		10126		4358		13612		14751		16107		1450		4832		10539		10749		11141		1871		18336		11773		19644		7907		14088		5323		9298		12232		9758		15587		283		5319		13260		7501		15070		1037		17222		3156		17925		2635		12701		15854		4132		11767		7649		9274		16772		18191		11894		16073		15883		15613		10225		18866		2666		15574		18511		6793		5379		15229		7154		618		12788		4133		5177		10127		17956		1651		4635		10018		6729		18850		3456		14764		13172		12224		17244		9995		13658		7445		12713		5986		7327		4675		14272		12042		17761		9737		13875		19430		12318		14338		12522		18645		8515		
9259		1560		8545		11347		6882		13273		19892		17264		18986		8778		18058		5289		1002		9477		14689		5087		4469		16312		11917		18549		9508		10721		4200		5173		11488		7976		2342		18841		5212		18041		5703		6044		9694		4924		18886		16222		11838		5363		19150		5037		14151		17583		17453		11863		17307		943		6080		17161		7316		4823		5133		10274		356		11977		7760		8409		13725		9570		7821		16999		8973		6323		14660		16371		14466		18234		4835		10105		13099		1853		6069		6422		3262		12003		18616		14546		19478		16847		17837		12010		3957		6618		5544		14200		1831		14795		934		5346		8839		8597		1407		13116		16954		2861		10161		6683		9625		18471		10780		2744		
2573		3148		14060		15676		18931		16858		8849		6318		18687		17112		11370		534		5020		18836		12768		9261		13393		6971		15951		15619		6368		14197		1823		13		3272		9562		13553		19337		15018		1749		8276		13999		6408		2803		7768		1750		1417		5256		954		17567		9370		14495		4605		10434		18415		10491		12634		12884		16614		10606		13070		16946		7884		17749		2354		6796		10457		15535		8		9873		15735		1561		8721		15634		7008		3047		4795		15862		13541		12832		408		3226		107		19095		14538		2306		5647		545		11354		10593		11050		9048		7367		1249		17392		15595		10204		9807		10099		3551		2107		18470		644		11399		7445		18838		13625		4891		10427		9937		
5546		4344		8719		338		15830		276		2835		11978		14499		14812		8771		16968		546		4748		10367		5252		17872		9610		11072		19497		16664		2815		5484		3965		19254		14963		15909		9422		12536		18436		3387		18394		15389		12674		6434		3163		479		16747		13342		781		8108		19710		1179		16829		848		10110		4569		8176		10767		5445		15236		17390		19854		6466		1889		9673		18353		9808		1669		10509		16735		18581		1888		5382		6273		6548		3286		12233		7338		527		19790		6784		17585		3900		3076		1301		4953		5475		16345		5657		14321		12401		7082		10866		1079		11868		5246		703		632		9652		7256		5610		499		19170		11533		19017		1371		6880		13391		15536		
2523		7188		14728		182		9140		11242		14979		16930		13409		17390		3619		14419		4732		15555		16151		8969		10361		14562		16069		16723		17680		18098		16964		11062		13592		17952		9990		14710		12271		2907		8529		10948		16150		1743		4879		6948		11225		8925		10043		6042		11404		499		3676		11409		1809		205		18799		3207		5463		8775		12412		7289		12124		17501		651		16038		18578		9026		4463		18210		4608		2361		128		2554		8543		9172		16775		414		19845		5286		5106		10960		18111		10407		10343		18152		19094		1540		3381		13153		500		7008		16454		13316		16033		9259		49		17455		9414		18940		9325		17729		11762		19534		13791		100		5882		18581		1652		4504		
91		18908		6762		15000		19164		11229		11304		3211		11311		13788		5935		5962		9622		7936		18696		7593		5762		7342		6556		17027		566		19331		16803		19430		18698		19278		9012		17752		3596		17545		12379		6917		16928		17522		7272		9222		15048		17770		196		6352		15327		937		14783		4470		14624		12571		15781		12379		14820		8795		3407		5816		6471		10379		4181		8358		2924		6189		2241		19625		1079		7361		14238		5722		9368		6428		6576		1231		12616		10497		3422		18792		1163		14238		14826		18265		2229		17798		513		17807		10474		6534		2989		9153		574		17287		1095		21		1819		16895		13386		17323		14976		17555		11268		11306		10246		15661		18598		11621		
5214		10550		1754		8938		18390		18577		755		5095		14363		19924		11040		19129		8377		867		19355		10130		15645		12171		19006		19174		17211		10359		12021		8851		16619		15891		6574		14570		463		15035		9069		5310		6896		7678		19356		15144		14341		5621		2656		17140		4437		12090		13991		14892		18228		6150		8701		16863		16394		19659		4413		9390		19025		13995		5124		9523		13437		8435		10914		3054		8566		11448		19530		14029		4288		17260		13001		12887		15004		3005		2291		12085		15815		18859		3128		13021		160		5219		14102		17501		7943		8156		10472		15105		15233		18605		1020		11425		10872		9738		7011		3433		19519		6777		8257		17350		13492		10133		19780		1802		
19486		10431		17		18237		18869		11963		15610		8640		17568		4366		19979		4542		3770		1042		17892		7282		2766		211		257		5935		10978		15881		16725		8304		16112		14515		8310		18525		3694		17164		2993		9014		13647		15437		10622		4447		17635		8767		11054		9928		9849		3387		1		14072		13285		15295		14228		8854		8253		10575		9847		5619		2461		16582		13021		3799		13066		7800		6156		13446		404		11910		13013		1263		15412		5020		4253		7601		13173		810		9978		11947		3343		9821		11065		12542		6990		9370		15164		5536		15249		1910		6465		18240		12942		17461		13021		16081		2035		6205		2825		16182		808		9910		19026		6152		8305		4352		14388		10439		
1935		10737		18817		16858		16773		6506		7898		3876		8439		1876		6080		70		12239		2172		2885		9323		7002		8777		17628		563		9295		19446		8335		4927		17808		17008		15758		9494		1257		7693		12901		15187		16373		4583		4999		3756		15711		19540		5607		15070		4038		3299		1829		8186		5242		11701		12421		4006		12099		13270		19515		9873		17026		663		11490		887		19950		1481		17421		14349		288		7223		4757		7402		16907		3392		6032		10419		19778		12400		4739		5761		19390		14875		10574		12592		7543		12341		390		1222		1103		18704		17696		6430		11886		11219		1064		7569		14504		2612		6641		1825		2811		3250		17095		1153		4245		15729		10529		6563		
